id,addr_state,annual_inc,emp_length,emp_title,home_ownership,installment,loan_amnt,purpose,term,int_rate,avg_cur_bal,inq_last_12m,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,num_bc_tl,num_il_tl,num_op_rev_tl,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,percent_bc_gt_75,pub_rec_bankruptcies,total_acc,total_bal_ex_mort,loan_status
110688248,VA,165000,1 year,Senior Consultant,MORTGAGE,960.45,29375,debt_consolidation, 36 months,10.91%,8965,2,16000,168,338,31,9,4,33,7,6,7,0,1,12,25,0,23,98619,Fully Paid
119038370,HI,30996,,,OWN,167.26,5400,home_improvement, 36 months,7.21%,1730,0,2919,100,163,0,0,0,,3,1,2,0,1,2,0,0,4,3460,Fully Paid
62317467,MS,63000,4 years,RN,MORTGAGE,200.12,6000,debt_consolidation, 36 months,12.29%,4524,,,131,14,4,4,0,33,5,13,7,0,4,11,0,0,20,49764,Fully Paid
139603964,GA,90000,5 years,VP of sales,OWN,500.73,18000,debt_consolidation, 60 months,22.35%,5386,7,5995,123,177,3,3,0,23,8,9,7,1,5,11,0,0,20,59249,Charged Off
113588043,CA,70000,8 years,IT Specialist,OWN,703.74,21000,debt_consolidation, 36 months,12.62%,8274,0,6792,136,79,7,7,0,5,6,5,7,0,2,8,0,1,13,66194,Fully Paid
94726615,MO,53000,10+ years,Executive Assistant,MORTGAGE,35.16,1000,other, 36 months,15.99%,4101,6,6474,109,203,7,7,1,78,9,7,13,0,3,18,80,0,28,73811,Fully Paid
144313469,DE,94000,3 years,It Analyst,MORTGAGE,612.62,20000,debt_consolidation, 36 months,6.46%,12099,5,171,139,146,4,3,2,,13,31,15,0,6,24,0,0,56,91097,Fully Paid
94233989,NM,220000,10+ years,NURSE PRACTITIONER,OWN,302.12,9000,home_improvement, 36 months,12.74%,10791,1,14928,168,465,3,3,1,,19,16,12,0,3,17,50,0,46,117789,Fully Paid
40949634,MI,50000,3 years,Financial Advisor,RENT,356.7,13600,debt_consolidation, 60 months,19.52%,5534,,,54,54,10,10,0,,4,3,4,0,1,5,75,0,7,27671,Fully Paid
11456523,FL,47000,2 years,,RENT,643.4,18700,debt_consolidation, 36 months,14.47%,3162,,,58,39,34,34,0,,2,8,1,0,0,5,0,0,11,15808,Fully Paid
67005112,TN,65000,2 years,Facility Manager,MORTGAGE,335.99,9425,debt_consolidation, 36 months,16.99%,81251,9,901,87,196,4,4,4,6,8,4,2,2,1,4,50,0,17,31586,Fully Paid
65159557,VA,110000,2 years,"Director, Business Development",RENT,664.77,20000,debt_consolidation, 36 months,12.05%,4218,,,142,218,18,4,0,28,6,4,7,0,1,9,50,0,14,37966,Fully Paid
3288693,MO,85465,3 years,US Army Corps of Engineers,MORTGAGE,930.47,26000,debt_consolidation, 36 months,17.27%,18412,,,118,211,2,2,1,13,4,14,6,0,4,11,100,0,27,41624,Fully Paid
106793665,OH,9000,,,RENT,37.16,1000,major_purchase, 36 months,19.99%,0,1,0,,142,4,4,0,,11,0,12,0,3,12,0,0,14,0,Fully Paid
116585962,FL,105000,10+ years,respiratory therapist,MORTGAGE,342.17,10000,small_business, 36 months,14.08%,18491,0,7919,126,267,11,11,5,29,12,5,8,0,2,13,100,0,30,63163,Fully Paid
50627174,VT,60000,5 years,Social Worker,MORTGAGE,791.77,24000,debt_consolidation, 36 months,11.53%,12550,,,144,118,11,6,2,,11,18,11,0,2,17,50,0,44,106107,Fully Paid
94244205,MD,75000,1 year,Program Manager/Scientist,RENT,671.38,20000,debt_consolidation, 36 months,12.74%,2633,1,6189,141,185,7,7,0,37,8,5,6,0,1,6,66.7,0,16,15795,Fully Paid
21260350,FL,65000,2 years,Branch Manager,MORTGAGE,225.93,6400,debt_consolidation, 36 months,16.29%,15175,,,133,288,1,1,2,68,7,6,11,0,6,13,28.6,0,23,24076,Fully Paid
40381685,NJ,500000,5 years,Partner,MORTGAGE,1230.33,35000,debt_consolidation, 36 months,15.99%,71930,,,288,335,68,2,6,57,8,12,4,0,2,8,75,0,31,99692,Fully Paid
1164027,CA,109000,10+ years,LBUSD,MORTGAGE,436.26,14000,small_business, 36 months,7.62%,,,,,,,,,,,,,,,10,,0,40,,Fully Paid
134042123,FL,135000,3 years,truck driver,RENT,502.65,14400,debt_consolidation, 36 months,15.49%,5301,6,2898,146,25,1,1,0,48,8,11,10,0,8,12,0,1,24,63608,Charged Off
13096165,NY,46348,,,MORTGAGE,117.08,3500,other, 36 months,12.49%,7441,,,122,144,24,3,2,,7,27,7,0,2,10,0,0,44,32119,Fully Paid
134490401,IN,105000,2 years,Sr. Software Engineer,MORTGAGE,851.27,40000,debt_consolidation, 60 months,10.07%,3602,6,35,118,131,13,10,0,27,10,46,10,0,2,30,0,0,62,104458,Fully Paid
102764163,CO,225000,10+ years,Branch Manager,MORTGAGE,344.65,11000,home_improvement, 36 months,7.99%,28577,1,8976,126,119,6,6,1,50,10,6,16,0,1,20,71.4,0,30,91661,Fully Paid
98139661,CA,24528,1 year,Server ,RENT,324.03,8400,debt_consolidation, 36 months,22.74%,543,3,1722,141,143,6,6,0,49,8,3,12,0,5,12,28.6,0,19,6518,Charged Off
110775305,LA,106000,10+ years,District Manager,MORTGAGE,1144.37,35000,debt_consolidation, 36 months,10.91%,8678,4,179,118,273,4,4,2,53,6,11,8,0,3,12,0,0,24,63514,Charged Off
39600712,NM,48000,1 year,Owner,MORTGAGE,596.16,17200,debt_consolidation, 36 months,14.99%,17437,,,8,130,32,8,3,15,9,1,5,1,1,8,80,0,16,20252,Charged Off
84104542,NC,65000,10+ years,Operations Specialist ,OWN,317.96,10000,debt_consolidation, 36 months,8.99%,23025,3,8324,91,221,6,6,2,6,13,3,9,0,3,10,33.3,0,27,10680,Charged Off
29534033,MN,85000,10+ years,Laborer,MORTGAGE,618.64,20000,debt_consolidation, 36 months,7.12%,24212,,,136,176,34,8,5,,7,17,6,0,1,11,75,0,34,65086,Fully Paid
14569410,NY,50000,6 years,Cna,MORTGAGE,187.78,5225,credit_card, 36 months,17.57%,7002,,,130,121,4,4,1,23,5,4,10,1,4,12,33.3,0,19,21280,Fully Paid
66474665,TN,88000,10+ years,Clerk,MORTGAGE,610.62,20000,debt_consolidation, 36 months,6.24%,19735,,,65,189,23,23,8,,8,6,5,0,0,6,0,0,28,1711,Fully Paid
68866027,FL,90000,< 1 year,Sr. Busines Systems Analyst,MORTGAGE,1037.76,30000,debt_consolidation, 36 months,14.85%,8925,0,6080,301,344,4,4,5,4,13,6,25,1,6,31,71.4,0,49,90061,Fully Paid
136375963,TX,40000,2 years,Personal Banker,RENT,682.26,21000,debt_consolidation, 36 months,10.47%,2963,0,8933,128,77,23,13,0,,6,7,5,0,0,7,25,0,16,20744,Fully Paid
5534944,MI,110000,5 years,Henry ford,RENT,459.91,17000,credit_card, 60 months,21.00%,15187,,,141,145,4,4,5,8,16,25,14,0,2,22,62.5,0,59,137264,Fully Paid
107089599,MI,90000,10+ years,Office manager,MORTGAGE,188.69,6000,debt_consolidation, 36 months,8.24%,11852,3,843,92,103,1,1,1,25,4,8,10,0,1,13,50,0,21,11644,Fully Paid
3455551,CA,73000,10+ years,Costco Wholesale ,RENT,499.08,15000,credit_card, 36 months,12.12%,5519,,,167,228,29,9,2,,8,4,4,0,1,5,66.7,0,16,27596,Charged Off
66250218,FL,30000,5 years,Lead Event Specialist,MORTGAGE,38.59,1200,other, 36 months,9.76%,87719,,,117,116,11,11,3,34,4,2,1,0,1,2,0,0,11,764,Fully Paid
73652652,AZ,46000,,,MORTGAGE,702.39,21150,credit_card, 36 months,11.99%,28373,0,9259,160,176,56,56,1,15,6,1,5,0,0,6,40,0,9,20259,Fully Paid
67417780,PA,102000,10+ years,Captain,MORTGAGE,754.81,30000,credit_card, 60 months,17.57%,12469,1,7299,76,159,2,2,3,29,10,25,7,0,4,21,80,0,42,150587,Fully Paid
13107696,OK,90000,10+ years,Telecom Technician III,MORTGAGE,351.84,9925,debt_consolidation, 36 months,16.59%,29258,,,44,119,2,2,2,,5,1,6,0,2,7,66.7,1,12,5074,Fully Paid
97336477,DC,122000,6 years,Attorney-Advisor,RENT,1093.53,32000,credit_card, 36 months,13.99%,10094,0,14901,198,270,5,5,0,,7,27,12,0,1,19,100,0,41,181684,Fully Paid
90119728,IL,60000,10+ years,maintenance Engineer,MORTGAGE,215.33,5875,debt_consolidation, 36 months,18.99%,2317,14,1805,158,164,4,4,3,,13,5,12,0,2,14,71.4,1,31,32433,Fully Paid
54127524,FL,88000,8 years,supt,MORTGAGE,34.18,1000,vacation, 36 months,13.99%,20271,,,88,154,6,6,2,2,6,8,5,0,2,10,0,0,21,52578,Fully Paid
7056558,NC,69000,7 years,Route sales,OWN,518.02,15825,debt_consolidation, 36 months,10.99%,5816,,,60,198,7,7,0,,5,3,6,0,2,8,25,1,10,46530,Fully Paid
39602264,WA,114000,10+ years,VP Information Technology,MORTGAGE,248.82,8000,debt_consolidation, 36 months,7.49%,55004,,,139,192,9,7,5,20,7,11,3,1,3,9,50,0,28,52287,Fully Paid
1005977,VA,110000,5 years,Giant,OWN,790.82,35000,other, 60 months,12.69%,,,,,,,,,,,,,,,11,,0,21,,Charged Off
50043755,MN,140000,5 years,High School Principal,MORTGAGE,377.41,15000,debt_consolidation, 60 months,17.57%,15920,,,154,262,6,6,3,29,8,7,13,0,3,17,83.3,0,28,91721,Charged Off
48609878,HI,42000,2 years,Customer Service Representative,RENT,598.89,16800,debt_consolidation, 36 months,16.99%,6054,,,114,114,33,8,0,16,6,15,3,1,2,7,33.3,0,23,42375,Charged Off
614377,NY,30600,,,RENT,355.56,10500,debt_consolidation, 36 months,13.35%,,,,,,,,,,,,,,,5,,0,6,,Fully Paid
33591805,KY,32000,< 1 year,Sales consultant,RENT,85.74,2400,major_purchase, 36 months,17.14%,4521,,,79,81,3,3,0,40,8,4,5,0,2,7,100,0,19,31646,Fully Paid
43977569,MI,77500,6 years,PROBATION AGENT,OWN,493.45,16000,debt_consolidation, 36 months,6.92%,868,,,272,164,9,9,4,50,8,35,14,0,4,17,0,1,61,14753,Fully Paid
88886258,WA,73000,6 years,Staff Nurse,MORTGAGE,559.86,16500,debt_consolidation, 36 months,13.49%,26080,2,17026,118,113,13,10,1,,5,6,7,0,2,10,0,0,16,66090,Fully Paid
141827134,NY,62000,10+ years,Deli mgr,MORTGAGE,691.23,30000,debt_consolidation, 60 months,13.56%,21882,6,5322,216,56,3,3,3,16,6,4,5,1,3,8,20,0,14,25383,Charged Off
75779134,CA,160000,10+ years,Clinical Nurse III,MORTGAGE,657,21000,credit_card, 36 months,7.89%,70117,7,13756,122,148,2,2,2,52,11,7,7,0,4,9,20,0,39,68245,Fully Paid
31848160,MA,230000,10+ years,CEO,MORTGAGE,1003.47,30000,renewable_energy, 36 months,12.49%,44003,,,123,150,74,6,1,14,9,5,6,0,1,11,40,0,19,52420,Fully Paid
125302695,MS,95000,9 years,Regional Director of Purchasing,MORTGAGE,701.1,23500,debt_consolidation, 60 months,25.82%,12265,7,1093,123,123,8,4,1,71,5,35,11,0,7,18,0,0,52,59146,Fully Paid
10636364,NY,85000,5 years,Executive Chef,RENT,412.02,11975,debt_consolidation, 36 months,14.47%,3837,,,116,122,2,2,0,36,10,6,10,0,1,13,25,0,23,49878,Fully Paid
74021993,MD,195322,10+ years,"Sr. VP, Investments",MORTGAGE,722.76,24000,credit_card, 36 months,5.32%,35822,0,18373,14,371,49,14,4,,9,1,8,0,0,12,50,0,20,77716,Fully Paid
48685848,VA,65300,10+ years,Supervisor / HR Customer Service Center,MORTGAGE,741.79,27425,debt_consolidation, 60 months,20.99%,2424,,,23,269,2,2,0,44,5,1,13,0,2,14,100,0,19,31513,Fully Paid
60706975,MA,74400,10+ years,LOGISTICIAN,RENT,751.28,21075,debt_consolidation, 36 months,16.99%,4405,,,154,256,16,11,2,1,4,23,7,1,1,12,0,0,33,52855,Charged Off
62166170,MD,116000,2 years,VP Accounting ,MORTGAGE,314.2,10000,home_improvement, 36 months,8.18%,34588,,,82,395,1,1,6,32,13,3,12,0,4,16,75,0,36,42511,Fully Paid
111093030,OH,70000,1 year,Clinical Nurse Associate,RENT,763.82,23000,debt_consolidation, 36 months,11.99%,5725,1,10347,93,111,1,1,1,,9,5,17,0,3,21,11.1,0,29,114492,Fully Paid
90184414,NY,65000,3 years,Payroll Manager ,RENT,275.33,8000,debt_consolidation, 36 months,14.49%,2477,2,2139,123,125,5,5,0,,4,8,8,0,2,12,100,0,22,29718,Fully Paid
94060520,CA,546000,8 years,Doctor,OWN,542.89,16000,home_improvement, 36 months,13.49%,48164,5,34511,197,196,15,3,6,,13,19,11,0,6,19,25,0,51,201531,Charged Off
12766051,MD,56000,10+ years,Operating Engineer,RENT,344.02,13475,debt_consolidation, 60 months,18.25%,6726,,,82,75,4,4,0,28,4,6,4,0,2,6,0,1,13,40358,Charged Off
47260172,VA,70000,10+ years,owner,MORTGAGE,565.56,18000,debt_consolidation, 36 months,8.18%,30732,,,138,199,2,2,4,36,10,8,6,0,1,9,50,0,28,36138,Charged Off
57025727,TX,60000,9 years,Senior Provider Relations Coordinator,MORTGAGE,524.48,15000,debt_consolidation, 36 months,15.61%,4790,,,135,105,7,4,1,77,1,18,8,0,7,16,100,0,28,71849,Fully Paid
94467168,FL,52000,,,OWN,164.86,5000,debt_consolidation, 36 months,11.49%,9127,0,1516,53,125,11,11,0,13,3,6,2,0,2,5,0,0,10,36508,Charged Off
123330965,CA,115000,10+ years,Budget Analyst,RENT,454.88,12000,moving, 36 months,21.45%,6467,1,8852,171,212,12,10,0,28,6,13,11,0,2,14,100,0,27,90537,Fully Paid
40990191,WI,75000,9 years,Registered nurse,MORTGAGE,542.28,24000,credit_card, 60 months,12.69%,19559,,,90,134,3,3,1,,5,5,7,0,4,11,100,0,17,62481,Fully Paid
85892517,VA,83000,10+ years,Army Officer,RENT,1077.6,29000,credit_card, 36 months,19.99%,7107,2,4710,151,99,8,1,0,67,7,17,7,0,5,10,100,0,27,71066,Fully Paid
156006759,WA,42120,3 years,Court Specialist,RENT,168.67,5000,debt_consolidation, 36 months,13.08%,2363,1,1006,274,140,22,22,0,27,5,4,6,0,0,8,25,0,13,18903,Fully Paid
85714130,NJ,27000,1 year,Assistant Golf Professional,RENT,197.65,5825,other, 36 months,13.49%,4845,1,16100,65,148,66,65,0,,5,1,4,0,0,4,33.3,0,9,19380,Fully Paid
46948541,TX,200000,8 years,Owner,MORTGAGE,1174.07,35000,home_improvement, 36 months,12.69%,2372,,,129,154,2,2,0,46,14,14,13,0,2,14,0,0,42,30831,Charged Off
46598392,PA,75000,< 1 year,Account Manager,MORTGAGE,458.45,20000,debt_consolidation, 60 months,13.33%,39475,,,77,174,4,4,5,6,4,2,5,0,1,7,33.3,0,17,30208,Fully Paid
59501279,IL,108000,< 1 year,Territory Sales Manager,MORTGAGE,478.19,15000,home_improvement, 36 months,9.17%,45189,,,44,429,3,3,2,61,19,2,10,0,4,12,0,1,29,29970,Fully Paid
5627417,MA,88000,5 years,Dassault Systemes Americas Corp,MORTGAGE,669.59,22000,home_improvement, 36 months,6.03%,64579,,,150,145,26,20,2,,10,5,5,0,0,7,0,0,20,36362,Fully Paid
60475832,WA,41000,5 years,CNA,RENT,230.94,7000,debt_consolidation, 36 months,11.53%,9371,,,100,70,11,3,0,,6,7,6,0,3,9,0,0,14,84341,Fully Paid
3455085,IL,48500,10+ years,BankFinancail,MORTGAGE,310.01,9450,debt_consolidation, 36 months,11.14%,17769,,,142,293,7,7,3,14,3,4,7,0,1,10,100,0,22,10386,Fully Paid
28752869,FL,60000,,,RENT,167.25,5000,credit_card, 36 months,12.49%,2496,,,129,529,12,12,6,,12,4,9,0,2,10,75,1,41,22463,Fully Paid
88941329,MO,25000,,,OWN,374.31,10500,credit_card, 36 months,16.99%,2077,0,5445,170,250,5,5,3,,14,2,10,0,2,10,50,1,28,16613,Charged Off
9704798,FL,38000,,,MORTGAGE,281.33,10625,debt_consolidation, 60 months,19.97%,7680,,,208,240,2,2,1,12,14,4,11,0,2,14,71.4,0,25,15193,Fully Paid
3351770,CO,65000,5 years,Corey Electrical Engineering,RENT,417.81,12000,credit_card, 36 months,15.31%,6673,,,149,141,49,1,0,,10,8,9,0,1,13,50,0,19,80075,Fully Paid
11976622,NC,101000,10+ years,"Senior Marketing Mgr, Account Director",MORTGAGE,673.32,26000,credit_card, 60 months,18.92%,23045,,,129,275,30,2,4,22,17,15,6,1,3,10,100,0,44,79450,Charged Off
138747295,NY,35000,1 year, shipping and receiving,RENT,344.07,10000,credit_card, 36 months,14.47%,1595,1,8509,,58,1,1,0,,3,0,6,0,3,6,33.3,0,7,9571,Fully Paid
21551265,NJ,134000,7 years,sales manager,RENT,874.12,25000,debt_consolidation, 36 months,15.61%,7443,,,90,272,16,5,1,,5,9,5,0,2,8,40,1,17,52106,Fully Paid
12407686,CA,61000,10+ years,SRPT.,MORTGAGE,479.58,14000,debt_consolidation, 36 months,14.16%,16563,,,141,132,4,2,1,47,4,9,6,0,2,9,100,0,21,41126,Fully Paid
90988620,GA,135000,10+ years,Executive Director/ COO,MORTGAGE,953.86,30000,debt_consolidation, 36 months,8.99%,71472,0,19319,236,284,72,62,1,1,5,6,5,0,0,7,60,0,12,118670,Fully Paid
151049423,CA,84000,10+ years, Associate business management analyst ,RENT,551.36,18000,debt_consolidation, 36 months,6.46%,3334,1,13570,52,380,5,5,0,,9,3,5,0,3,5,0,1,25,16672,Fully Paid
151339957,MD,49300,4 years,Medical biller,ANY,815.08,20500,credit_card, 36 months,25.00%,1533,2,4942,115,162,2,2,0,,8,8,19,0,6,23,75,0,31,35267,Fully Paid
128236022,LA,60000,6 years,Driver,OWN,514.43,21600,major_purchase, 60 months,15.05%,12853,6,4547,80,129,19,7,3,,5,15,6,0,2,14,0,0,25,70681,Fully Paid
11437277,KS,45000,2 years,Environmental Tecnician,MORTGAGE,452.26,17975,debt_consolidation, 60 months,17.57%,8428,,,149,150,21,8,2,4,17,9,12,0,1,18,20,0,40,35803,Fully Paid
39759558,IL,110000,10+ years,Sr Business Manager,MORTGAGE,688.22,28000,debt_consolidation, 60 months,16.49%,29676,,,117,94,28,8,2,32,3,9,3,0,1,7,0,0,17,92106,Fully Paid
38614219,NY,100000,10+ years,CLAIMS REP,RENT,539.32,22675,debt_consolidation, 60 months,14.99%,9694,,,187,244,19,12,0,63,11,10,7,0,1,10,50,0,40,77554,Charged Off
57186441,FL,1650000,< 1 year,Risk Manager,MORTGAGE,760.82,35000,debt_consolidation, 60 months,10.99%,5068,,,139,165,16,6,2,17,18,16,12,1,1,15,0,0,48,76026,Charged Off
61523639,MO,40000,10+ years,Office Mgr,MORTGAGE,377.71,16000,debt_consolidation, 60 months,14.65%,22506,,,178,190,28,28,7,,4,4,5,0,0,7,66.7,0,20,20625,Charged Off
96700115,CA,400000,4 years,Mortgage banker,MORTGAGE,632.09,20100,debt_consolidation, 36 months,8.24%,56250,2,13700,134,145,3,3,1,45,19,7,10,0,1,14,28.6,0,32,78031,Fully Paid
5535577,MD,90112,1 year,SHMA,RENT,388.11,12000,debt_consolidation, 36 months,10.16%,2768,,,143,295,5,5,1,,10,5,11,0,1,13,57.1,0,25,33211,Fully Paid
83283874,IL,108000,10+ years,Adminstrator,MORTGAGE,956.84,28000,debt_consolidation, 36 months,13.99%,14454,3,9578,138,329,3,3,4,32,7,8,10,0,2,16,80,0,29,77690,Fully Paid
60265341,VT,73000,1 year,Lecturer,RENT,863.16,28000,debt_consolidation, 36 months,6.89%,13276,,,140,191,20,13,0,,7,20,6,0,0,15,75,0,28,185870,Fully Paid
139045777,NY,39000,5 years,HHA,OWN,564.28,15000,home_improvement, 36 months,20.89%,2420,1,1439,134,159,15,7,1,53,11,4,10,0,1,11,66.7,0,27,26619,Charged Off
43289349,HI,80000,< 1 year,President / Owner,RENT,386.39,16025,debt_consolidation, 60 months,15.61%,9377,,,76,232,53,13,0,,8,4,3,0,0,6,100,0,12,56262,Fully Paid
37770851,MN,65000,4 years,Store reviewer usda ,MORTGAGE,487.47,15000,debt_consolidation, 36 months,10.49%,3569,,,116,118,1,1,0,61,14,6,12,0,2,14,80,1,33,49971,Charged Off
129121780,CA,70000,,,RENT,389.18,16000,debt_consolidation, 60 months,16.01%,2712,2,6305,,140,8,8,0,,5,0,6,0,2,6,0,1,8,16272,Charged Off
57684060,TX,95000,< 1 year,Clinical Educator - RN,RENT,905.72,27000,credit_card, 36 months,12.69%,8944,,,152,141,17,2,0,38,9,9,4,0,1,8,33.3,0,24,71550,Fully Paid
81423536,NM,32640,8 years,Procurement specialist ,RENT,329.62,10000,debt_consolidation, 36 months,11.47%,3696,0,2414,108,127,5,5,0,,6,11,8,0,2,11,60,0,26,36957,Charged Off
131989345,OH,38000,7 years,Inventory Lead,MORTGAGE,239.65,6500,house, 36 months,19.42%,61709,6,0,138,118,114,6,1,62,2,7,0,0,2,3,,0,13,41079,Fully Paid
144948193,IN,42000,3 years,Custodian ,RENT,308.87,10000,debt_consolidation, 36 months,7.02%,3140,5,2993,63,40,2,2,0,,4,2,6,0,4,8,0,0,9,25119,Charged Off
30254985,LA,95000,9 years,Driller,MORTGAGE,798.16,30000,debt_consolidation, 60 months,20.20%,15162,,,138,88,2,2,1,,6,15,7,0,5,13,0,1,25,62625,Charged Off
110417379,ND,50544,8 years,Human Resources,MORTGAGE,162.33,5000,debt_consolidation, 36 months,10.42%,33163,0,6864,210,97,17,3,1,5,3,11,4,1,1,8,66.7,0,16,51010,Fully Paid
59300161,FL,89900,3 years,Associate in Research,MORTGAGE,392.42,15500,debt_consolidation, 60 months,17.86%,7149,,,178,145,11,6,2,19,4,6,6,1,4,9,25,0,17,64343,Charged Off
29635550,NC,40000,,,OWN,466.19,17975,debt_consolidation, 60 months,18.99%,1188,,,178,174,1,1,1,13,12,3,12,0,2,12,33.3,0,23,14254,Fully Paid
78439563,HI,170000,,,RENT,956.23,30000,credit_card, 36 months,9.16%,1816,0,3632,126,184,73,22,4,73,6,3,2,0,0,2,0,0,19,3632,Fully Paid
83182375,NY,90000,5 years,Relationship Banker ,RENT,101.8,3000,credit_card, 36 months,13.49%,2534,10,3890,140,101,1,1,0,29,8,9,6,0,5,8,40,0,20,20273,Fully Paid
99218520,MI,200000,3 years,Clinical Account Manager -Sales,MORTGAGE,1096.62,35000,debt_consolidation, 36 months,7.99%,27324,1,15832,251,228,9,9,5,73,14,7,10,0,1,15,66.7,0,36,74411,Fully Paid
111129187,TX,70000,10+ years,Financial service rep,RENT,186.23,6000,medical, 36 months,7.35%,2693,2,493,141,314,1,1,5,,5,8,4,0,1,7,0,1,26,18851,Fully Paid
127481493,FL,18000,,,RENT,104.02,3250,other, 36 months,9.44%,401,0,0,62,65,34,20,0,,3,2,0,0,0,1,,0,6,401,Fully Paid
27551031,OH,53400,10+ years,Executive Assistant,RENT,611.82,25000,debt_consolidation, 60 months,16.29%,4505,,,152,238,16,4,0,,10,15,10,0,1,13,80,0,38,54062,Charged Off
77110534,FL,70000,10+ years,Managing Partner,RENT,296.66,9000,other, 36 months,11.47%,5569,3,4523,199,177,4,4,1,45,5,14,5,0,3,9,33.3,0,22,50118,Charged Off
28663337,WI,130000,10+ years,Commercial Insurance Sales,MORTGAGE,787.25,35000,credit_card, 60 months,12.49%,20424,,,147,467,106,9,5,,7,13,3,0,1,4,50,0,27,81696,Fully Paid
6445108,CA,120000,6 years,Kelly Services,RENT,481.97,15000,debt_consolidation, 36 months,9.71%,2900,,,48,278,3,3,1,,13,2,12,0,2,13,12.5,0,21,34802,Charged Off
121389217,NY,105000,10+ years,Assistant Director ,MORTGAGE,328.48,9600,debt_consolidation, 36 months,14.08%,14779,2,10580,194,191,5,5,4,,9,36,15,0,3,27,87.5,0,58,261092,Fully Paid
84424568,GA,92000,,,RENT,235.69,7200,debt_consolidation, 36 months,10.99%,5390,2,956,148,64,23,1,2,14,4,32,7,1,2,11,33.3,0,44,59291,Fully Paid
22433949,VA,60000,3 years,Client Services Associate,RENT,291.04,9000,debt_consolidation, 36 months,10.15%,5469,,,154,143,22,22,0,,3,23,2,0,0,10,100,0,27,54694,Fully Paid
56400504,CA,60000,2 years,Pharmacy Assistant,MORTGAGE,425.16,12000,debt_consolidation, 36 months,16.55%,1086,,,141,331,1,1,1,80,12,5,11,0,5,11,75,1,34,11941,Fully Paid
5757243,NY,75000,4 years,Herrick Feinstein,RENT,556.46,19000,other, 60 months,24.89%,5040,,,184,98,9,9,0,,8,3,11,0,2,13,66.7,0,20,60485,Charged Off
85168423,AL,140000,10+ years,Child life Coordinator,OWN,362.34,16000,debt_consolidation, 60 months,12.79%,4514,2,4600,117,242,18,11,3,26,2,9,6,0,1,9,100,0,23,40623,Fully Paid
72522196,NY,33000,10+ years,Banker,RENT,428.93,15175,credit_card, 60 months,23.13%,1463,0,3825,33,228,14,14,0,,7,2,15,0,0,17,66.7,0,21,23413,Charged Off
101452886,CA,30000,2 years,Electrician,RENT,120.85,3600,debt_consolidation, 36 months,12.74%,1693,1,1871,38,38,2,2,0,,3,4,6,0,3,9,33.3,0,10,15233,Charged Off
73521090,CA,140000,10+ years,O-4,MORTGAGE,478.22,14400,credit_card, 36 months,11.99%,28628,5,18856,165,311,8,2,4,60,18,10,11,1,7,15,44.4,0,39,79387,Fully Paid
49874774,GA,68000,10+ years,general manager,MORTGAGE,329.91,10000,debt_consolidation, 36 months,11.53%,19226,,,64,54,2,2,1,,4,8,6,0,4,9,25,0,15,35426,Fully Paid
28643875,NY,85000,10+ years,AM of Operations,MORTGAGE,856.54,35000,debt_consolidation, 60 months,16.29%,16726,,,131,299,6,6,1,,8,4,9,0,3,11,85.7,0,16,52261,Fully Paid
28322677,CA,73957.2,,,MORTGAGE,459.67,15000,credit_card, 36 months,6.49%,62239,,,87,294,2,2,3,61,15,3,5,0,2,7,0,1,30,41339,Fully Paid
128893571,FL,61800,1 year,Property Manager,OWN,451.19,20000,credit_card, 60 months,12.62%,29628,1,19176,135,319,27,17,4,58,13,6,10,0,0,11,42.9,0,27,43343,Fully Paid
93645803,NY,30000,6 years,Hha,RENT,371.59,10000,credit_card, 36 months,19.99%,3393,0,2267,27,38,4,4,0,,2,3,5,0,2,7,100,0,8,23754,Fully Paid
97357590,OH,106000,8 years,Project Manager,MORTGAGE,237.06,7200,credit_card, 36 months,11.39%,28638,0,11820,133,179,13,13,4,28,6,7,3,0,0,7,100,0,19,60482,Fully Paid
80558599,VA,115450,2 years,Testing & QA Manager,MORTGAGE,705.98,22400,debt_consolidation, 36 months,8.39%,77018,0,7256,129,130,21,12,2,27,2,2,3,0,1,5,100,0,13,29538,Fully Paid
5635409,MT,67600,2 years,aditi technologies,MORTGAGE,851.19,30225,debt_consolidation, 60 months,22.95%,16196,,,153,138,6,1,1,,3,12,7,0,4,13,50,0,23,79466,Charged Off
141482229,TX,61000,2 years,Legal & Compliance Analyst,RENT,442.04,22500,credit_card, 60 months,6.67%,15211,2,6876,148,190,6,6,0,,6,26,7,0,3,10,20,0,36,136903,Fully Paid
